throughput,delay,jitter,packet_loss,status
32483.570765056164,5.4609622106130455,0.8859186417669125,0.8827010780066747,0
29308.67849414408,10.69807494610249,1.3690691662622099,1.0367063512052226,0
33238.44269050346,12.931972332891778,1.0579398164257552,0.7493449560677723,0
37615.149282040125,24.43843828670095,1.4520041812588622,0.0,0
28829.23312638332,17.78276562266879,1.7858496892888112,0.42228878373612017,0
28829.315215254097,8.322592154500544,2.8371544863313845,0.0,0
37896.064077536954,17.430181447088184,1.6788409612942976,0.39869711354096304,0
33837.173645764546,7.263480055308173,0.4143742932304073,0.9900021180669469,0
27652.62807032524,20.413455269435367,3.1400678464951604,0.6525754179374863,0
32712.800217929824,12.644376740910607,1.1629098663849604,1.0740454331987164,0
27682.91153593769,14.531819056304146,1.9412795728953713,0.6708769603567697,0
27671.351232148714,21.62898323771095,2.4465365069407117,0.0,0
31209.81135783017,8.56418215707875,2.199610418402783,0.0,0
20433.598776711013,8.014409074435044,3.0941795475214757,0.5744043808397952,0
21375.410837434836,12.082003368269977,2.479003143392759,0.3930367668244173,0
27188.562353795136,20.191894255096585,1.138690420302892,0.011527130309058942,0
24935.84439832788,7.403269622615788,4.178562173991661,0.0,0
31571.23666297637,0.8392220094471554,2.1943334633382334,0.1326283932636454,0
25459.879622393946,12.744205707955006,1.8526597733784937,0.40275425756761196,0
22938.481493323543,17.7587039995546,2.9639254230555707,0.8329389118531951,0
37328.24384460777,21.001308748694147,2.2494509459300724,0.5943155407839901,0
28871.11849756732,12.684193189573005,2.399228192939327,1.3040336235863643,0
30337.64102343962,12.942866964419988,4.492183998600687,0.0,0
22876.259068932715,20.769503671278734,1.7248785717449533,0.9405294460287167,0
27278.086377374086,5.651291501522897,1.682239105982604,0.523649371564364,0
30554.61294854933,13.057396124084953,2.1165785120124636,0.8473345620592923,0
24245.032112888486,15.95211944962529,3.0715159355810386,0.2817425683672282,0
31878.49009172836,17.24609360642517,0.4934659698096009,1.035840186945295,0
26996.806550405974,12.450966534045588,0.034444108523494776,0.6476123791726214,0
28541.531251033615,15.172205058529206,1.4128847293798525,0.1602775075411253,0
26991.466938853016,2.5583632329350525,0.3660770409407128,0.49398798554340595,0
39261.39092254469,11.70875793833076,1.5751686524743616,0.38022207053145024,0
29932.51387631033,17.26754356277234,2.5024996961292905,0.7445891753188969,0
24711.445355220498,10.088529828726603,1.1092511364477364,0.0,0
34112.72456051595,15.294921107947987,0.5731734232186576,0.4853241489421527,0
23895.781750144888,17.23436250401349,2.0693371617153478,0.6976536263246654,0
31044.317975023776,13.287253995711175,2.8625434846151703,0.5165116535965166,0
20201.64938060112,15.852318854982855,0.30502656148338736,1.1734706221944977,0
23359.069755507848,10.186337173576938,2.820232398305984,0.8870113870355263,0
30984.306179345618,13.966943601519766,2.817306203738326,0.4962596016296267,0
33692.33289997705,18.051080847946114,2.954085102156628,0.6083445487488366,0
30856.841405949854,15.78486480484217,3.2184802148716862,0.6478327757409998,0
29421.758588058798,12.067343652180323,4.2020139246596155,0.701649802083412,0
28494.481522053557,16.121082021453965,1.6439079513809447,0.0,0
22607.390048162863,18.57304895318309,2.109571580077858,0.3492368521153264,0
26400.778958026458,4.75029360711261,1.5835615667519745,0.0,0
27696.806145201062,20.79537032477949,2.0019768447558106,1.1391404737297433,0
35285.61113109458,13.318726306594641,3.532873355636312,0.4695752399985361,0
31718.091447842307,17.12744966620115,0.6549855160693312,0.4033295251601886,0
21184.79922318633,20.98623461822614,1.1389503278344244,0.9483986660166176,0
31620.419846973975,8.14163151384767,3.377180936504561,0.7111623987249374,0
28074.588597918417,11.452794987862267,3.02003650690209,0.0,0
26615.389998470208,13.557256520621475,1.636868353182922,0.4645473187363156,0
33058.38144420434,11.081232394377858,2.85440200112072,0.33241651338680756,0
35154.997612479754,23.67468287918404,2.341215842492033,0.0,0
34656.40059558099,10.716139530866037,3.500274609000988,0.15486188338139767,0
25803.912383886807,12.222266102565667,2.0745095938267726,0.40822983899176724,0
28453.938120743926,16.021945158014884,3.0256321138725824,0.44252453425407867,0
31656.31715701782,8.989252369619557,4.64201191049262,0.0,0
34877.725635611794,13.02159644121868,2.5980991550474664,1.0758327915237378,0
27604.12881077355,16.587266306250875,2.0493281657948437,0.44894847055428055,0
29071.705116680914,13.335697978087444,2.722446985220979,0.5187765383302815,0
24468.32512996986,14.533065705500258,1.634719141796115,0.7003208191699184,0
24018.966879596646,12.353339437758146,4.387967705524732,0.1059618730481644,0
34062.62911197099,7.427648454096165,2.1800710376959813,0.7281779865663481,0
36781.20014285411,16.607966056696192,1.7270666797744871,0.31646267699090846,0
29639.94939209833,23.774665358236206,1.1643109949799637,0.05170722967640423,0
35017.66448946012,15.09200815391719,3.0972201916064384,0.7867237466776995,0
31808.18012523817,16.126320586237746,2.8671874128277386,1.245836929400904,0
26774.40122697438,18.463613775584296,1.5026456285859067,0.8624146867429159,0
31806.97802754207,8.653347517266504,2.5764513451224227,0.9614887825702154,0
37690.18283232985,23.512573290648028,0.4914440317871436,0.2396846967188505,0
29820.86980445024,16.01164398211401,2.184970575073156,0.0,0
37823.21827907003,23.159284495445544,2.4527563520766944,1.2450687610499207,0
16901.274479551277,11.334835022380053,3.707329809559223,1.52725744470238,0
34109.51252187612,24.090309612789124,1.2291811972713105,1.271403386884841,0
30435.235341190855,18.875777470173915,0.7216473711976756,0.33210703051012513,0
28504.96324767066,17.765200429261792,1.1045720390749583,0.0,0
30458.803882677512,16.17012227176574,0.6634314996850801,0.0,0
20062.155426995538,13.757356909627752,3.336657357758983,0.0,0
28901.64056081244,21.00265829236936,3.548639295024037,0.4463106907949773,0
31785.562857558733,15.701799349240234,2.320216577948829,1.3028389790412271,0
37389.47022370758,5.164651482064238,3.2212949456851483,0.42916868406387837,0
27408.648908631763,9.414067691464988,2.133958380580235,0.6511614501741374,0
25957.53198553406,14.070771239036263,1.904888352299234,1.1877984821521044,0
27491.214782077317,16.549994915827774,1.6669623809462384,0.29795234408380017,0
34577.01058851037,14.71705755550052,1.6896090086224345,1.5177657283597974,0
31643.75554829842,21.094853948968314,0.45219844369096873,1.4960472037487267,0
27351.198981164805,5.244490679806876,2.264254763607339,0.4344443306597587,0
32566.33716556678,15.7179396825258,1.9596660897859564,0.2112328679903936,0
30485.3877467402,5.910103873064227,2.7453607240778757,0.8486190231951565,0
34843.224952664445,18.79856147742084,2.0935234964386096,0.326237528740571,0
26489.734530613237,14.527706427789987,1.8372962984309082,0.0,0
28361.68926701116,17.09804986012059,1.1288069699923693,1.1406193267614901,0
28039.45923433921,10.680585197051169,2.0721532368217614,1.1082236936385401,0
22682.425259339405,21.397324658288756,2.738237230816162,0.5777558018817804,0
31480.60138532288,20.208623320294258,0.8566610089161393,0.0,0
31305.276360899446,17.917721515059437,2.0874737536807393,0.0,0
30025.567283212305,14.352413765682796,2.233042951529484,0.5536146442095764,0
28827.064333124265,17.899286426475662,1.2819352163817357,0.2500644827474839,0
22923.14628974793,11.465537160063256,1.4121436950919999,0.3294535339291959,0
27896.773386173205,19.27777829510356,2.2306108487662146,1.0109815775300017,0
28286.427417366154,23.247404471619603,0.866578981707377,0.8665896587112789,0
25988.613653891905,20.35305279989593,2.3499237152493926,1.1890713402488065,0
29193.571441669956,11.351987650962952,1.1046456263408,0.004688388311371194,0
32020.254284072693,16.807086586365514,3.062853693033216,0.328404215656644,0
39430.92950605265,8.534292281206762,4.337827745388299,0.8794908477300564,0
30872.889064159193,17.861951555878377,1.1392431982981803,0.7240391705064458,0
31287.75195361382,17.253017064312694,2.5342078623746747,1.266190191293811,0
29627.770421169163,5.65091830233918,1.2732580951179808,0.7102683529520346,0
20406.143923504795,9.191080780438181,3.0409541737977897,1.4240545520527763,0
29867.430622753916,13.584305516281164,0.734741590914785,0.7700089008615704,0
30301.15104970513,13.49570126429587,2.480586758427713,1.03108372379433,0
42316.21056242643,8.952615322905974,1.1270110331106473,0.33824252660777143,0
29038.19517609439,16.944893646760917,1.7930154109016312,0.5071436059419945,0
31507.73671166806,16.25736804470256,0.968974724852693,0.9554722019197377,0
29826.441151473784,14.028654340107403,2.8223504708957536,1.3064890852965272,0
24156.60981190234,11.221042499208185,1.163019645560413,0.8646184746553764,0
35714.1140725751,20.243535632082818,2.5519642593318275,0.4584141140326903,0
33759.66516343387,23.277035565441476,1.655901971737667,1.188667514764171,0
33955.15973521523,12.582192580767314,1.885527628201137,0.0,0
25453.062726026306,11.939165414225897,2.1477559074001285,0.0,0
37013.971554680495,17.456038327059982,1.2381753283411512,0.8408171118341945,0
22990.744686038597,13.209853101265068,2.210367113540887,0.5070541781265624,0
32934.28546900135,14.303013996683829,3.530334564354411,0.8027568255620826,0
40952.2781290499,18.698265758623357,1.2219052141672857,0.532203761215971,0
25047.318374346556,5.453219562463536,3.171810143273845,0.7854728473019363,0
27168.51135198614,21.591511624263347,3.4980976334877845,0.0927985895034047,0
30498.256825438206,15.363402621646706,1.183845010971956,0.7852430430398454,0
27482.621729419003,12.942534277189099,0.544945394909448,0.9972072641037922,0
22246.682844669336,14.553829228892756,2.301960900171765,1.1102753019656162,0
30342.814874030137,14.812146775102594,1.452592477233127,1.5067771473243499,0
24688.481431369477,6.343993482775373,3.8686032191630026,0.6220492217511933,0
32367.962153175908,22.47469113726618,2.0348075404998323,0.6369555434235894,0
25402.878828830984,15.206628161353093,1.1978005919648207,0.0,0
37749.6720250877,17.215010652236877,0.8528404889882886,0.2342942994307875,0
26083.733538318815,19.757748852870215,3.0899049590908305,0.4034589629966937,0
28389.692418971623,9.894187712198498,1.4288160259158134,1.0251597761381777,0
34067.58608684835,17.367359495176142,2.043828799460428,0.19449943795518543,0
23845.678417830226,13.661794545506032,2.955802745112481,0.8981700098744162,0
31137.299673020647,19.23385387608247,1.5157416480691697,0.49918914151830995,0
36535.71377141214,4.363862898242523,1.9540711712598393,0.41141594244261903,0
21962.583827193863,14.504528498793656,1.98343159017748,0.6244469845666282,0
30923.16929266152,11.985896721080191,2.683324511516092,0.3044218138735787,0
31299.413971242117,17.161314753170778,2.5907443355103257,0.28548137595366724,0
33909.11435888655,17.350220936841012,1.7798862687451715,0.0,0
23815.24644560959,11.46187052588987,2.0636490614965175,0.3760228963360552,0
23397.716934578617,11.439130679119781,1.6282209884765115,0.26001592692563674,0
32609.707828084487,14.446673157213352,0.5223875930805553,0.24200950532546023,0
31484.92336616593,10.516788863423958,2.2576008573981294,0.7084365312950202,0
31252.464251729383,19.209918477260636,3.892191760833068,0.8293159763952549,0
31732.24104748488,13.15396399776277,1.116280859308937,0.6160972523211639,0
26599.876392107544,0.46505890339179246,1.226970290397297,0.9977075952247372,0
31161.268485805016,13.125889716890969,1.1292722283562586,0.7877809629151826,0
31465.362366493406,9.807280895780139,2.7245917787231226,0.35247190509717896,0
26428.24290986816,6.843620922695273,2.4484854541964403,0.2685718571428101,0
39328.872555723785,8.812866808887136,1.8414623075835432,0.6564111183834233,0
32369.164604558937,15.54704235916485,1.081980938361035,0.7868835549509504,0
24043.482513986757,21.643204141241156,2.092376791639924,1.198922153515749,0
33282.76804316915,16.565922369324902,0.4353778726641957,1.0955865224700478,0
25126.591648863392,11.967483058921301,2.143426566857493,0.2292634967464155,0
33935.42301871226,17.279520975853515,2.871524386087934,0.4489968599363692,0
35792.977895037024,12.70454844890504,0.7488008633663221,0.835508902458885,0
25896.58840824145,11.526998154184277,0.4674817231703363,1.033998889029486,0
34816.88064622161,9.228186658835078,3.5794378916948597,0.969484734352396,0
32063.90463468249,6.240855966241405,1.388240360495415,0.46806108358432663,0
34110.30079997245,13.050381467202774,3.135947845943822,0.0,0
39483.96491326974,15.790267449600659,1.8460023348021684,0.0005318118772043579,0
28773.059419985646,14.516881649925551,1.8380451830586726,0.6363167571597071,0
26231.31917821255,12.920165360263207,2.438412699496645,0.6711127897121728,0
25552.427851872384,10.271269696516095,1.1160011432535595,0.0,0
25920.94857517281,18.041230958424844,2.1324971434956455,0.5222848054446358,0
29614.49145292948,8.414340400267076,1.6185105851759072,0.8156121784858916,0
31705.759874083218,18.880139569217377,0.6795065565949685,0.0,0
31383.453996650096,9.988914905366375,2.337482074726399,1.0524986009022073,0
34135.91624518012,11.237823813234826,1.7366921931220838,0.3112344257200874,0
30065.009459389534,7.666074046921615,1.8429751715552922,1.1288065562883256,0
37267.67038578659,12.492989265571817,0.7898390565858422,0.23327377711204977,0
28676.71583381022,19.876562292389895,3.5914003677628044,0.0,0
43600.84583294809,17.578140442219784,2.876714186386116,0.2709315050791402,0
33128.33673882503,19.892110560140175,2.9641558841719786,0.45242593846133994,0
25714.212217918586,17.61071272966968,1.694555297558318,0.30576004661425954,0
24645.537509694437,9.481650857348153,0.27081711049657975,0.3919992892134433,0
32412.362076215926,13.346053878362213,3.9529173824895105,0.6669825748380952,0
28882.686073370747,11.099004354412687,1.9389024919941318,0.41441031510180026,0
33570.00247046046,21.6528745201952,1.2512002039799461,0.46694380302399646,0
32366.188122867723,9.016056767868442,2.416801574483114,0.0,0
29635.855436715636,19.468488446945553,3.1671207880032974,0.6958490080052364,0
25766.031409657975,19.464769350543847,1.9769494439145339,0.455398351154166,0
22425.763876570676,24.148101008580436,3.2785751679393744,1.3051464902414356,0
27767.425239664895,12.951567036852513,3.0829999385168687,0.03021741637302089,0
34281.99397161736,18.561610797900812,0.9236188125979417,0.0,0
31070.46872065102,26.408259182694213,1.3262098943405236,0.8090342469650209,0
23771.30610644006,11.911791615331516,2.9575371632797673,0.6732635091565002,0
30865.90462925591,7.324798762338202,0.0,0.0,0
31926.586898644186,5.599949830461181,1.8505443068350111,0.0,0
25580.712818994336,18.563560144306656,0.5691687983753282,1.268698365342145,0
30768.62552972764,5.584248959707081,1.5234461985664753,1.2070551953033908,0
30291.04359223,13.138404735310386,1.701179910970796,0.0,0
24285.148510846884,17.186565935194803,1.641755622092492,0.27088848537174953,0
31788.936801741416,15.92587768414957,1.4477387478873913,1.3320960273919495,0
32803.922631841175,17.12722432092086,0.902856350371186,0.2619687211110665,0
35415.25621587638,16.11144927900427,4.291911266818686,0.25469388298667367,0
35269.01026017452,21.394329066566968,3.867462004161351,0.35862033618531586,0
23111.653160214544,10.238418096306015,0.837934179743717,0.0,0
25310.874800424386,11.615024307707344,3.582116751303567,0.0,0
32575.1763360433,11.13670277364588,1.600534509527147,1.0262736553673744,0
32568.929754561043,19.150959059313053,2.1291874733317107,0.0,0
32575.23843153024,19.501992941975317,1.9367260401030841,0.6236357260543779,0
49263.657453273605,17.25612659659254,1.340251358746034,0.9432897463788248,0
32854.45255346583,20.917468334449637,2.983852343606147,0.0,0
35677.82820090299,9.109795663118096,2.1258865305766577,0.037865798702464204,0
34770.00881746601,23.336120557755685,1.5234485767807586,1.1065895941957948,0
33256.95625652899,22.61619310856129,0.6954105561995274,0.76644586011352,0
28423.653776798274,18.678109986228733,1.1064049862808796,0.1913571465605564,0
33794.846102466334,23.9089945438553,0.35861988439790315,1.1011245016805855,0
26135.87392731214,6.716883961611131,2.0122235484151694,1.1032678617271512,0
28815.906966299957,12.37775931868674,0.8033344077156042,0.6345263465078536,0
