throughput,delay,jitter,packet_loss,label
82.53167043457009,36.366954848843484,24.416907199765937,1.2597786081916829,1
76.06805639697323,70.6247253501828,11.357454441847315,7.785142948525573,1
5.9118229605449075,14.457341989364743,1.2980509176960475,9.912664987450434,1
67.62369561704881,12.975105561610741,45.587716600073854,2.686677846278276,0
28.413544250403085,88.26709613930214,21.327642712081985,7.305320210053622,1
21.54655268436464,60.821692082705596,34.414233518400394,8.328690417979894,1
66.01692978958793,46.50186042155972,14.116317536597123,8.731592873828264,1
81.75879268198597,40.35131124984015,34.14807967710324,4.433200064790801,1
88.49480261137914,32.60330448083266,38.33113325872431,5.421699104457148,1
92.35296186082604,37.89305585952057,2.939800827231853,2.970909687803208,1
4.0345977183748,29.34170634908215,20.17613832536147,3.8350188111590713,1
91.39110522209575,10.351780154307601,18.040341312287563,2.9146702409733702,1
59.43919930896597,41.22689086541301,0.2860465770982312,9.330148731304206,1
51.60178478448575,67.35514362839156,22.558200184379796,3.9160188092155543,0
3.1694195487258865,13.538931411872198,29.655297755608228,7.317399735856052,0
14.577700327121573,10.012595179598732,26.912637317238282,8.52069837828557,0
14.698787877335104,53.6668435088074,10.18243205616387,2.5520212401559794,1
49.29755034870988,57.65920337737758,41.95608015530824,8.99366528920927,0
49.07338026628038,26.160580732653624,10.69808654203977,1.626004084036986,0
86.304823585211,32.91150735001342,39.28134021439989,8.951457368245677,0
3.5164935476654238,42.74954913506572,12.06033873140115,6.694985765506946,1
6.143701177872573,13.970447246396095,46.52810135177863,8.12451131720594,0
8.536955089539719,11.130885773872253,8.111478554824847,4.769054255322751,0
53.2400691559478,21.47687395104424,37.3872910466314,1.5386296945383704,0
36.13487066516885,69.82773591902583,33.48615039155753,1.865005834048039,0
30.415049846694327,9.654263979237301,28.84547676613757,4.8756536327892475,1
7.777413214024228,29.500070830149614,3.324539758738326,8.959091387314908,1
32.22101058334563,94.95888071509887,19.02879706890535,4.9378877025640815,0
6.715483763286604,59.45218420768124,1.23318441490054,3.191395155341933,1
93.61296683922208,22.786559223684485,11.083192154369414,9.817796032779894,1
56.08999909753338,13.135732494211116,35.244845447739806,1.8636523093051727,1
27.785366392311147,51.32285773339276,26.23537705911329,8.448160525721434,1
37.73283753547567,98.02054085648487,7.244932965367301,0.1603640003064577,0
46.16741438659866,5.928319150781332,9.417343664472504,0.07310488654940772,1
92.26554926728856,66.17243651110013,23.856488369784163,7.438621448859984,1
70.52361783713476,36.89573804687303,15.693968674188246,5.059262544921705,1
76.67963207947493,44.18522729488449,28.08162666421899,2.0276920936883913,1
69.15209683072155,42.95701033218385,13.040421359638815,2.3515557000841705,0
48.914947449794965,86.82716324022071,9.882389055980767,0.5566614605619913,0
71.7973769618719,11.853191245940534,16.611388203314192,2.7320183167298207,1
51.62289748723284,47.691010154330904,46.11154349193649,3.7517639831310245,0
32.294029843150085,71.98774593200336,34.22163447907994,1.5509427086070948,1
22.02157195714934,63.89701132412378,16.632829991044574,4.685469497914722,1
84.76629684249292,81.56908402769147,38.94463225512859,8.963645620810967,1
77.0590679725873,49.700874379873795,43.062469259153254,1.21442615728375,0
41.55743428422327,20.28458646174875,34.640419692455026,2.928128551047844,0
56.08999909753338,13.135732494211116,35.244845447739806,1.8636523093051727,1
53.69689571919399,14.559696819879349,48.24414970819266,6.919314196730921,0
96.19352248161906,23.517377152415165,28.06377574281061,2.3877500831956002,0
63.394474726159636,53.88782058319348,13.140713727647086,7.337360117263562,0
11.58081538637964,80.69171655428684,6.075558476883308,4.506210479302757,0
79.46691651254994,4.744193518651496,27.93617041062762,9.714770702702738,1
76.3413751033569,75.93575766757436,9.358655746347349,5.425702034080678,0
6.078091049140343,48.18022641442183,18.062139702050523,5.27043996828681,1
99.49587444199709,13.537075426319062,36.70622718284843,7.785353710034054,1
66.245495603091,19.39737350096891,35.612444592200696,5.16848456307926,1
51.61627075787436,86.25023848608113,3.708631514246119,2.6577365681743537,1
67.97032578540986,94.81474219354604,19.402463502920714,1.667455686259366,0
72.81178842325089,39.40726469683431,5.4281572351404686,6.642179722788823,1
89.77977703801609,29.32736920337312,10.75112846780923,6.850299492691885,0
81.89013502397871,24.302942927937398,23.796334868248163,8.20027822265425,1
63.606741108510356,18.799983536012466,15.421054441434002,8.101266350119591,1
64.50894364436891,26.09225583762861,13.273661249882446,0.120980216984522,1
88.98605990702875,6.150351747915242,37.30410782864465,8.301169113081226,1
10.685581904449146,1.6121984414487707,42.94069573374284,0.7660361631371004,1
9.622183912781377,83.46641971674704,25.25583592353372,1.6939912563260728,0
52.92662756745521,32.10204431986024,9.075398081074775,8.19346148721771,0
86.33943374498963,2.596339990849274,23.19326107144238,2.4376949308272744,1
18.96239642186707,46.53425317810231,29.705231913771257,6.1328639383312975,1
89.14804776467135,23.04227428745175,40.84916904045347,9.815517379172206,1
77.32030817083637,2.6799438022311795,29.609509021460912,8.701430055517372,1
